"","sexo","codmunocor","causabas","n","cod_cat","categoria","subcategoria","ipea","municipio","total","uf_codigo","taxa_incidencia"
"1543","Masculino","521720","Y86",1,"Y86","Seqüelas de outros acidentes","Seqüelas de outros acidentes","Todas as outras causas externas","Piranhas",5307,"52",0.000188430374976446
"1544","Masculino","521730","V249",1,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Pirenópolis",12581,"52",7.9484937604324e-05
"1545","Masculino","521730","V439",1,"V43","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Pirenópolis",12581,"52",7.9484937604324e-05
"1546","Masculino","521730","V849",1,"V84","Ocupante de um veículo especial a motor de uso essencialmente agrícola traumatizado em um acidente de transporte","Ocupante não especificado de um veículo especial a motor de uso essencialmente agrícola traumatizada em um acidente não-de-trânsito","Acidentes de transporte","Pirenópolis",12581,"52",7.9484937604324e-05
"1547","Masculino","521730","V892",1,"V89","Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)","Pessoa traumatizada em um acidente de trânsito com um veículo a motor não especificado","Acidentes de transporte","Pirenópolis",12581,"52",7.9484937604324e-05
"1548","Masculino","521730","W010",1,"W01","Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]","Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - residência","Quedas","Pirenópolis",12581,"52",7.9484937604324e-05
"1549","Masculino","521730","W698",2,"W69","Afogamento e submersão em águas naturais","Afogamento e submersão em águas naturais - outros locais especificados","Afogamento e submersão acidentais","Pirenópolis",12581,"52",0.000158969875208648
"1550","Masculino","521730","W699",2,"W69","Afogamento e submersão em águas naturais","Afogamento e submersão em águas naturais - local não especificado","Afogamento e submersão acidentais","Pirenópolis",12581,"52",0.000158969875208648
"1551","Masculino","521730","X475",1,"X47","Intoxicação acidental por e exposição a outros gases e vapores","Intoxicação acidental por e exposição a outros gases e vapores - áreas de comércio e de serviços","Envenenamento (intoxicação) acidental por e exposição a substâncias nocivas","Pirenópolis",12581,"52",7.9484937604324e-05
"1552","Masculino","521730","X700",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Pirenópolis",12581,"52",7.9484937604324e-05
"1553","Masculino","521730","X954",3,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - rua e estrada","Agressões","Pirenópolis",12581,"52",0.000238454812812972
"1554","Masculino","521730","X957",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - fazenda","Agressões","Pirenópolis",12581,"52",7.9484937604324e-05
"1555","Masculino","521730","X959",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - local não especificado","Agressões","Pirenópolis",12581,"52",7.9484937604324e-05
"1556","Masculino","521730","X994",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - rua e estrada","Agressões","Pirenópolis",12581,"52",7.9484937604324e-05
"1557","Masculino","521730","Y159",1,"Y15","Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada","Envenenamento [intoxicação] por e exposição ao álcool, intenção não determinada - local não especificado","(Eventos (fatos) cuja intenção é indeterminada)","Pirenópolis",12581,"52",7.9484937604324e-05
"1558","Masculino","521740","V299",1,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Pires do Rio",15232,"52",6.56512605042017e-05
"1559","Masculino","521740","V445",1,"V44","Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor [motorista] traumatizado em um acidente de trânsito","Acidentes de transporte","Pires do Rio",15232,"52",6.56512605042017e-05
"1560","Masculino","521740","V489",2,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Pires do Rio",15232,"52",0.000131302521008403
"1561","Masculino","521740","V645",1,"V64","Ocupante de um veículo de transporte pesado traumatizado em colisão com um outro veículo de transporte pesado ou um ônibus","Ocupante de um veículo de transporte pesado traumatizado em colisão com um outro veículo de transporte pesado ou um ônibus - condutor [motorista] traumatizado em um acidente de trânsito","Acidentes de transporte","Pires do Rio",15232,"52",6.56512605042017e-05
"1562","Masculino","521740","W180",1,"W18","Outras quedas no mesmo nível","Outras quedas no mesmo nível - residência","Quedas","Pires do Rio",15232,"52",6.56512605042017e-05
"1563","Masculino","521740","W870",1,"W87","Exposição a corrente elétrica não especificada","Exposição a corrente elétrica não especificada - residência","Todas as outras causas externas","Pires do Rio",15232,"52",6.56512605042017e-05
"1564","Masculino","521740","X599",1,"X59","Exposição a fatores não especificados","Exposição a fator não especificado causando outro tr|aumatismo e traumatismo não especificado","Todas as outras causas externas","Pires do Rio",15232,"52",6.56512605042017e-05
"1565","Masculino","521740","X700",2,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Pires do Rio",15232,"52",0.000131302521008403
"1566","Masculino","521740","X950",5,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Pires do Rio",15232,"52",0.000328256302521008
"1567","Masculino","521740","X954",2,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - rua e estrada","Agressões","Pires do Rio",15232,"52",0.000131302521008403
"1568","Masculino","521740","X958",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - outros locais especificados","Agressões","Pires do Rio",15232,"52",6.56512605042017e-05
"1569","Masculino","521740","X990",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - residência","Agressões","Pires do Rio",15232,"52",6.56512605042017e-05
"1570","Masculino","521740","X994",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - rua e estrada","Agressões","Pires do Rio",15232,"52",6.56512605042017e-05
"1571","Masculino","521740","Y324",1,"Y32","Impacto de um veículo a motor, intenção não determinada","Impacto de um veículo a motor, intenção não determinada - rua e estrada","(Eventos (fatos) cuja intenção é indeterminada)","Pires do Rio",15232,"52",6.56512605042017e-05
"1572","Masculino","521740","Y340",1,"Y34","Fatos ou eventos não especificados e intenção não determinada","Fatos ou eventos não especificados e intenção não determinada - residência","(Eventos (fatos) cuja intenção é indeterminada)","Pires do Rio",15232,"52",6.56512605042017e-05
"1573","Masculino","521740","Y349",1,"Y34","Fatos ou eventos não especificados e intenção não determinada","Fatos ou eventos não especificados e intenção não determinada - local não especificado","(Eventos (fatos) cuja intenção é indeterminada)","Pires do Rio",15232,"52",6.56512605042017e-05
"1574","Masculino","521760","V041",1,"V04","Pedestre traumatizado em colisão com um veículo de transporte pesado ou com um ônibus","Pedestre traumatizado em colisão com um veículo de transporte pesado ou com um ônibus - acidente de trânsito","Acidentes de transporte","Planaltina",44244,"52",2.26019347256125e-05
"1575","Masculino","521760","V093",1,"V09","Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Pedestre traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Planaltina",44244,"52",2.26019347256125e-05
"1576","Masculino","521760","V182",1,"V18","Ciclista traumatizado em um acidente de transporte sem colisão","Ciclista traumatizado em um acidente de transporte sem colisão - ciclista não especificado traumatizado em acidente não-de-trânsito","Acidentes de transporte","Planaltina",44244,"52",2.26019347256125e-05
"1577","Masculino","521760","V485",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - condutor [motorista] traumatizado em um acidente de trânsito","Acidentes de transporte","Planaltina",44244,"52",2.26019347256125e-05
"1578","Masculino","521760","V845",1,"V84","Ocupante de um veículo especial a motor de uso essencialmente agrícola traumatizado em um acidente de transporte","Condutor [motorista] de um veículo especial a motor de uso essencialmente agrícola traumatizado em um acidente não-de-trânsito","Acidentes de transporte","Planaltina",44244,"52",2.26019347256125e-05
