"","cod_municipio","cod_municipiodv","municipio","Tipo","CEP","Endereço"
"1689",420170,4201703,"Ascurra","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89138-000","ASCURRA, 221, ASCURRA"
"1690",421920,4219200,"Vidal Ramos","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88443-000","VIDAL RAMOS, 1180, VIDAL RAMOS"
"1691",421970,4219705,"Xaxim","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89825-000","XAXIM, 347, XAXIM"
"1692",420850,4208500,"Ituporanga","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88400-970","RUA JOAQUIM BOING, 40, CENTRO"
"1693",420985,4209854,"Lindóia do Sul","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89735-970","RUA TAMANDARÉ, 78, CENTRO"
"1694",421750,4217501,"Seara","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89770-000","SEARA, 388, SEARA"
"1695",420945,4209458,"Lajeado Grande","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89828-970","RUA VITÓRIA, SN, CENTRO"
"1696",420250,4202503,"Bom Jardim da Serra","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88640-970","Rod. SC 390, SN, CENTRO"
"1697",421175,4211751,"Otacílio Costa","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88540-000","OTACÍLIO COSTA, SN, OTACÍLIO COSTA"
"1698",421895,4218954,"Urupema","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88625-970","Rua Arthur Pagani, 281, CENTRO"
"1699",420100,4201000,"Anita Garibaldi","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88590-000","ANITA GARIBALDI, 20, ANITA GARIBALDI"
"1700",420370,4203709,"Canelinha","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88230-970","AC CANELINHA, 93, CENTRO"
"1701",420435,4204350,"Cordilheira Alta","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89819-970","AC CORDILHEIRA ALTA, 27, CENTRO"
"1702",421205,4212056,"Palmeira","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88545-971","AC PALMEIRA, 200, CENTRO"
"1703",420555,4205555,"Frei Rogério","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89530-000","FREI ROGÉRIO, 750, FREI ROGÉRIO"
"1704",421985,4219853,"Zortéa","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89633-000","ZORTÉA, 53, ZORTÉA"
"1705",421915,4219150,"Vargem","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89638-000","VARGEM, 214, VARGEM"
"1706",421567,4215679,"Santa Terezinha","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89199-000","Rua Bruno Pieczarka, 154, SANTA TEREZINHA"
"1707",421730,4217303,"Saudades","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89868-000","SAUDADES, 279, SAUDADES"
"1708",421010,4210100,"Mafra","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89300-070","AVENIDA PREFEITO FREDERICO HEYSE, 1386, CENTRO II ALTO DE MAFRA"
"1709",421880,4218806,"Turvo","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88930-000","TURVO, 609, TURVO"
"1710",420880,4208807,"Jaguaruna","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88715-000","JAGUARUNA, 413, Anexo ao NAC- Nucleo de Atendimento do Contribuinte, JAGUARUNA"
"1711",420790,4207908,"Irineópolis","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89440-000","IRINEÓPOLIS, n° 200, IRINEÓPOLIS"
"1712",421120,4211207,"Morro da Fumaça","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88830-000","MORRO DA FUMAÇA, RUA 20 DE MAIO, 100, MORRO DA FUMAÇA"
"1713",420210,4202107,"Barra Velha","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88390-000","BARRA VELHA, 200, BARRA VELHA"
"1714",421570,4215703,"Santo Amaro da Imperatriz","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88140-000","SANTO AMARO DA IMPERATRIZ, 5469, SANTO AMARO DA IMPERATRIZ"
"1715",420395,4203956,"Capivari de Baixo","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88745-000","CAPIVARI DE BAIXO, 187, CAPIVARI DE BAIXO"
"1716",420417,4204178,"Cerro Negro","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88585-000","Av. Orides Delfes Furtado, 739, CERRO NEGRO"
"1717",420150,4201505,"Armazém","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88740-970","Praça 19 de Dezembro, 133, CENTRO"
"1718",420610,4206108,"Grão Pará","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88890-970","Rua Barão do Rio Branco, 187, Ao Lado do Ginásio Municipal Pedro Ivo Campos, CENTRO"
"1719",421470,4214706,"Rio dos Cedros","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89121-000","R. JORGE LACERDA, 205, RIO DOS CEDROS"
"1720",421535,4215356,"Saltinho","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89981-970","Álvaro Costa, 545, CENTRO"
"1721",420765,4207650,"Iporã do Oeste","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89899-970","Rua Santo Antônio, 100, CENTRO"
"1722",421360,4213609,"Porto União","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89400-970","Rua Padre Anchieta, 71, CENTRO"
"1723",421400,4214003,"Presidente Getúlio","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89150-000","Praça Otto Müller, N° 10 - 1° ANDAR - SALA 01, PRESIDENTE GETÚLIO"
"1724",420510,4205100,"Dona Emma","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89155-970","R. Alberto Koglin, 3493, CENTRO"
"1725",420220,4202206,"Benedito Novo","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89124-000","Rua Celso Ramos, 5040, BENEDITO NOVO"
"1726",420620,4206207,"Gravatal","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88735-000","Rodovia SC, N° 370, anexo a rótula, GRAVATAL"
"1727",421490,4214904,"Rio Fortuna","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88760-970","Av. Sete de Setembro, 1175, 1° andar, CENTRO"
"1728",421160,4211603,"Nova Veneza","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","88865-970","Travessa Oswaldo Búrigo, 44, CENTRO"
"1729",420580,4205803,"Garuva","Sala do Empreendedor, em parceria com a prefeitura, que realiza atendimento ao público do Sebrae de forma integrada e complementar","89248-000","GARUVA, 1614, GARUVA"
"1730",410140,4101408,"Apucarana","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","86800-220","AVENIDA IRATI, 602, BARRA FUNDA"
"1731",410550,4105508,"Cianorte","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","87200-129","AVENIDA SANTA CATARINA, 683, ZONA 01"
"1732",410430,4104303,"Campo Mourão","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","87300-440","RUA SANTA CRUZ, 1085, CENTRO"
"1733",410480,4104808,"Cascavel","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","85801-054","RUA VITÓRIA, 2654, CENTRO"
"1734",410640,4106407,"Cornélio Procópio","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","86300-971","RUA AMAZONAS, 21, CENTRO"
"1735",410830,4108304,"Foz do Iguaçu","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","85864-470","RUA DAS GUIANAS, 151, AMÉRICA"
"1736",410840,4108403,"Francisco Beltrão","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","85601-600","RUA PONTA GROSSA, 2509/SALA COMERCIAL, CENTRO"
"1737",412550,4125506,"São José dos Pinhais","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","83030-720","RUA PASSOS DE OLIVEIRA, 1360, CENTRO"
"1738",410520,4105201,"Cerro Azul","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","83570-000","CERRO AZUL, 89, CERRO AZUL"
"1739",410940,4109401,"Guarapuava","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","85010-300","RUA QUINTINO BOCAIÚVA, 1971, CENTRO"
"1740",411150,4111506,"Ivaiporã","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","86870-970","AV. CASTELO BRANCO, 1090/SALA COMERCIAL, CENTRO"
"1741",411330,4113304,"Laranjeiras do Sul","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","85303-000","AVENIDA DEPUTADO IVAN FERREIRA DO AMARAL, 63, SÃO FRANCISCO"
"1742",411370,4113700,"Londrina","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","86039-090","AVENIDA SANTOS DUMONT, 1335, BOA VISTA"
"1743",411840,4118402,"Paranavaí","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","87701-060","RUA SOUZA NAVES, 1927/COMERCIAL, CENTRO"
"1744",411990,4119905,"Ponta Grossa","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","84025-002","RUA DOUTOR LAURO CUNHA FORTES, 450, UVARANAS"
"1745",412810,4128104,"Umuarama","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","87501-290","RUA FLORAÍ, 4295, ZONA I"
"1746",412710,4127106,"Telêmaco Borba","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","84261-020","AVENIDA VICE-PREFEITO REGINALDO GUEDES NOCERA, 250/SUBSOLO, CENTRO"
"1747",412820,4128203,"União da Vitória","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","84600-280","AVENIDA MANOEL RIBAS, 265, CENTRO"
"1748",410690,4106902,"Curitiba","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","80220-300","RUA CAETÊ, 150, PRADO VELHO"
"1749",410260,4102604,"Barracão","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","85700-970","AVENIDA BRASIL, 33, CENTRO"
"1750",412770,4127700,"Toledo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","85905-380","AVENIDA PARIGOT DE SOUZA, 2339, CENTRO"
"1751",411180,4111803,"Jacarezinho","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","86400-970","RUA CORONEL FIGUEIREDO, 749, CENTRO"
"1752",411820,4118204,"Paranaguá","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","83203-550","AVENIDA GABRIEL DE LARA, 1404, JOÃO GUALBERTO"
"1753",410150,4101507,"Arapongas","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","86700-140","AVENIDA ARAPONGAS, 88, CENTRO"
"1754",354780,3547809,"Santo André","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","90803-301","RUA DAS FIGUEIRAS, 315, CAMPESTRE"
"1755",354890,3548906,"São Carlos","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","13562-420","AVENIDA BRUNO RUGGIERO FILHO, 649, PARQUE SANTA FELÍCIA JARDIM"
"1756",355030,3550308,"São Paulo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","10410-000","RUA VINTE E QUATRO DE MAIO, 32, REPÚBLICA"
"1757",355030,3550308,"São Paulo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","33100-000","RUA ITAPURA, 270, VILA GOMES CARDIM"
"1758",355030,3550308,"São Paulo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","82900-000","RUA VICTÓRIO SANTIM, 57, VILA CARMOSINA"
"1759",355030,3550308,"São Paulo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","20360-021","RUA DUARTE DE AZEVEDO, 280, SANTANA"
"1760",355030,3550308,"São Paulo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","50420-000","RUA CLÉLIA, 336, ÁGUA BRANCA"
"1761",355030,3550308,"São Paulo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","47340-001","AVENIDA ADOLFO PINHEIRO, 712, SANTO AMARO"
"1762",355030,3550308,"São Paulo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","12160-000","ALAMEDA NOTHMANN, 598, CAMPOS ELÍSEOS"
"1763",355030,3550308,"São Paulo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","81409-970","Rua Manuel Bueno da Fonseca, 129, ITAIM PAULISTA"
"1764",355030,3550308,"São Paulo","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","39630-080","RUA DOUTOR FELICE BUSCAGLIA, 348, CIDADE SÃO MATEUS"
"1765",353060,3530607,"Mogi das Cruzes","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","87352-200","AVENIDA FRANCISCO FERREIRA LOPES, 345, VILA LAVÍNIA"
"1766",350280,3502804,"Araçatuba","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","16010-285","AVENIDA DOS ARAÇÁS, 2114, CENTRO"
"1767",350320,3503208,"Araraquara","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","14802-330","AVENIDA MARIA ANTONIA CAMARGO DE OLIVEIRA, 2903, VILA FERROVIÁRIA"
"1768",354850,3548500,"Santos","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","11050-200","AVENIDA WASHINGTON LUÍS, 176, VILA MATHIAS"
"1769",350550,3505500,"Barretos","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","14780-040","RUA 14, 735, CENTRO"
"1770",350600,3506003,"Bauru","Estrutura de atendimento do Sebrae/UF (própria ou alugada)","17011-066","AVENIDA DUQUE DE CAXIAS, 1682, VILA CARDIA"
